transaction_id,transaction_date,transaction_time,customer_id,product_id,quantity,unit_price,product_category,product_type,product,size
971,2019-04-05,11:52:39,8226,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
972,2019-04-05,09:07:17,8016,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg
977,2019-04-05,19:03:13,8161,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
980,2019-04-05,14:17:10,8351,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
983,2019-04-05,11:24:09,8273,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
984,2019-04-05,11:14:07,8403,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
990,2019-04-05,15:06:11,8045,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
998,2019-04-05,18:01:22,8328,38,1,3.75,Coffee,Barista Espresso,Latte,Regular
999,2019-04-05,10:46:52,8080,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1000,2019-04-05,11:36:32,8149,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
1016,2019-04-05,10:29:48,8378,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg
1021,2019-04-05,14:19:35,8036,39,1,4.25,Coffee,Barista Espresso,Latte,Rg
1039,2019-04-05,12:01:16,8394,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
1040,2019-04-05,17:03:15,8335,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg
1040,2019-04-05,17:03:15,8335,72,1,3.25,Bakery,Scone,Ginger Scone,Regular
1043,2019-04-05,12:29:11,8149,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
1045,2019-04-05,14:58:34,8258,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
1066,2019-04-05,19:02:41,8313,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
1066,2019-04-05,19:02:41,8313,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular
1070,2019-04-05,18:39:05,8104,38,1,3.75,Coffee,Barista Espresso,Latte,Regular
1080,2019-04-05,16:32:55,8464,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm
1091,2019-04-05,09:19:30,8332,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
1091,2019-04-05,09:19:30,8332,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular
1095,2019-04-05,10:22:27,8284,38,1,3.75,Coffee,Barista Espresso,Latte,Regular
1098,2019-04-05,14:26:00,8384,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
1101,2019-04-05,16:54:16,8399,58,1,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
1104,2019-04-05,14:31:39,8022,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg
1120,2019-04-05,09:47:57,8173,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
1122,2019-04-05,08:53:18,8455,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
1128,2019-04-05,15:55:29,8009,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg
1129,2019-04-05,19:08:26,8323,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg
1129,2019-04-05,19:08:26,8323,75,1,3.5,Bakery,Pastry,Croissant,Regular
1135,2019-04-05,13:49:26,8096,39,2,4.25,Coffee,Barista Espresso,Latte,Rg
1139,2019-04-05,18:54:38,8146,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
1149,2019-04-05,12:17:55,8234,42,2,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg
1163,2019-04-05,09:34:51,8327,39,1,4.25,Coffee,Barista Espresso,Latte,Rg
1164,2019-04-05,12:16:48,8230,28,2,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm
1170,2019-04-05,14:31:42,8161,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
1173,2019-04-05,09:35:28,8423,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
1173,2019-04-05,09:35:28,8423,72,1,3.25,Bakery,Scone,Ginger Scone,Regular
1175,2019-04-05,15:13:23,8345,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg
1180,2019-04-05,11:02:04,8387,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
1183,2019-04-05,17:03:37,8037,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
1184,2019-04-05,12:59:36,8322,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg
1186,2019-04-05,16:36:48,8274,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
1186,2019-04-05,16:36:48,8274,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular
1189,2019-04-05,09:02:51,8005,58,1,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
1196,2019-04-05,12:25:14,8035,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
1197,2019-04-05,11:00:43,8361,25,1,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
1203,2019-04-05,09:15:09,8041,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
1203,2019-04-05,09:15:09,8041,75,1,3.5,Bakery,Pastry,Croissant,Regular
1204,2019-04-05,17:26:58,8457,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
1211,2019-04-05,09:13:23,8089,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
1219,2019-04-05,09:06:32,8395,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
1219,2019-04-05,09:06:32,8395,72,1,3.25,Bakery,Scone,Ginger Scone,Regular
1223,2019-04-05,13:03:57,8312,47,2,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg
1229,2019-04-05,12:22:37,8359,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg
1249,2019-04-05,19:51:46,8482,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
1253,2019-04-05,17:39:02,8318,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg
1257,2019-04-05,09:12:11,8412,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1257,2019-04-05,09:12:11,8412,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular
1262,2019-04-05,17:52:44,8319,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
1263,2019-04-05,15:37:41,8124,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
1284,2019-04-05,09:16:42,8487,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
1284,2019-04-05,09:16:42,8487,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular
1288,2019-04-05,09:12:39,8288,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
1299,2019-04-05,12:54:21,8273,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
1307,2019-04-05,09:17:20,8014,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg
1320,2019-04-05,12:29:15,8005,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
1321,2019-04-05,12:59:37,8294,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg
1328,2019-04-05,19:13:36,8472,87,1,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Regular
1328,2019-04-05,19:13:36,8472,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular
1334,2019-04-05,19:18:38,8323,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm
1342,2019-04-05,13:31:33,8358,39,1,4.25,Coffee,Barista Espresso,Latte,Rg
1353,2019-04-05,10:50:44,8341,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
1369,2019-04-05,17:19:00,8285,40,2,3.75,Coffee,Barista Espresso,Cappuccino,Regular
1369,2019-04-05,17:19:00,8285,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular
1382,2019-04-05,14:00:49,8177,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
1394,2019-04-05,19:04:13,8274,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
1397,2019-04-05,13:38:11,8377,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg
1397,2019-04-05,13:38:11,8377,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular
1398,2019-04-05,12:21:16,8410,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
1417,2019-04-05,13:32:42,8414,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1419,2019-04-05,08:10:23,8228,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg
1427,2019-04-05,11:27:58,8276,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
1430,2019-04-05,16:04:56,8180,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
1430,2019-04-05,16:04:56,8180,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular
1431,2019-04-05,15:04:15,8444,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular
1431,2019-04-05,15:04:15,8444,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular
1433,2019-04-05,10:10:37,8270,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
1439,2019-04-05,12:44:22,8436,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
1451,2019-04-05,14:37:08,8296,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg
1451,2019-04-05,14:37:08,8296,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular
1455,2019-04-05,13:44:38,8419,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular
1467,2019-04-05,08:27:08,8133,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
1480,2019-04-05,16:36:25,8055,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular
1488,2019-04-05,13:50:35,8277,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular
1490,2019-04-05,14:19:28,8244,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
1494,2019-04-05,13:16:44,8298,87,1,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Regular
1511,2019-04-05,17:15:40,8369,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg
1517,2019-04-05,19:32:09,8488,39,2,4.25,Coffee,Barista Espresso,Latte,Rg
1529,2019-04-05,09:19:05,8422,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
1532,2019-04-05,15:35:04,8460,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg
1533,2019-04-05,16:06:31,8386,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
1554,2019-04-05,08:41:18,8234,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
1559,2019-04-05,09:27:45,8323,40,2,3.75,Coffee,Barista Espresso,Cappuccino,Regular
1567,2019-04-05,15:57:19,8488,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
1572,2019-04-05,09:20:54,8279,38,1,3.75,Coffee,Barista Espresso,Latte,Regular
1577,2019-04-05,11:06:45,8079,38,1,3.75,Coffee,Barista Espresso,Latte,Regular
1584,2019-04-05,14:17:31,8438,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm
1586,2019-04-05,19:42:29,8395,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg
1586,2019-04-05,19:42:29,8395,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular
1587,2019-04-05,19:42:51,8435,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg
1594,2019-04-05,08:46:33,8477,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
1596,2019-04-05,16:24:15,8291,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
1601,2019-04-05,11:25:30,8436,45,1,3.0,Tea,Brewed herbal tea,Peppermint,Lg
1601,2019-04-05,11:25:30,8436,75,1,3.5,Bakery,Pastry,Croissant,Regular
1616,2019-04-05,17:54:43,8089,33,1,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg
1622,2019-04-05,18:04:00,8479,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
1622,2019-04-05,18:04:00,8479,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular
1623,2019-04-05,14:58:13,8496,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg
1633,2019-04-05,09:57:21,8358,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm
1636,2019-04-05,11:41:27,8277,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular
1646,2019-04-05,15:10:59,8486,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg
1649,2019-04-05,13:47:21,8245,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg
1653,2019-04-05,15:59:23,8157,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1655,2019-04-05,15:59:20,8448,30,1,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg
1662,2019-04-05,17:38:30,8236,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
1665,2019-04-05,17:33:03,8483,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
1668,2019-04-05,13:40:01,8275,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg
1687,2019-04-05,09:00:58,8323,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg
1688,2019-04-05,14:47:05,8174,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg
1691,2019-04-05,15:52:10,8137,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
1703,2019-04-05,11:45:10,8256,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
1707,2019-04-05,08:28:00,8051,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg
1709,2019-04-05,14:29:49,8190,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
1717,2019-04-05,18:57:53,8284,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
1717,2019-04-05,18:57:53,8284,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular
1729,2019-04-05,19:12:40,8262,87,1,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Regular
1735,2019-04-05,17:24:06,8083,28,2,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm
1746,2019-04-05,16:24:35,8101,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
1747,2019-04-05,13:49:03,8438,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
1747,2019-04-05,13:49:03,8438,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular
1752,2019-04-05,16:12:13,8247,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
1760,2019-04-05,10:40:21,8087,40,2,3.75,Coffee,Barista Espresso,Cappuccino,Regular
1760,2019-04-05,10:40:21,8087,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular
1776,2019-04-05,10:33:53,8215,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg
1780,2019-04-05,11:06:34,8011,38,1,3.75,Coffee,Barista Espresso,Latte,Regular
1784,2019-04-05,14:00:50,8166,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
1787,2019-04-05,16:35:45,8101,39,2,4.25,Coffee,Barista Espresso,Latte,Rg
1797,2019-04-05,17:15:35,8083,45,1,3.0,Tea,Brewed herbal tea,Peppermint,Lg
1804,2019-04-05,09:06:22,8273,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
1812,2019-04-05,11:50:26,8370,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg
1814,2019-04-05,08:32:37,8128,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg
1826,2019-04-05,09:55:10,8196,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular
1831,2019-04-05,18:38:16,8247,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
1837,2019-04-05,13:26:57,8164,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular
1837,2019-04-05,13:26:57,8164,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular
1840,2019-04-05,19:16:14,8069,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
1840,2019-04-05,19:16:14,8069,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular
1846,2019-04-05,19:41:30,8432,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
1846,2019-04-05,19:41:30,8432,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular
1849,2019-04-05,13:41:18,8162,28,2,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm
1856,2019-04-05,08:50:22,8259,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
1858,2019-04-05,09:30:37,8333,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
1860,2019-04-05,16:13:09,8247,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg
1861,2019-04-05,10:40:06,8086,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1866,2019-04-05,12:27:30,8077,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
1874,2019-04-05,13:45:24,8384,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm
1880,2019-04-05,18:33:03,8380,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular
1883,2019-04-05,14:09:43,8404,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular
1898,2019-04-05,15:11:33,8103,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg
1908,2019-04-05,17:30:20,8124,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg
1909,2019-04-05,08:51:42,8216,38,1,3.75,Coffee,Barista Espresso,Latte,Regular
1910,2019-04-05,13:26:23,8184,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
1915,2019-04-05,08:46:08,8054,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
1915,2019-04-05,08:46:08,8054,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular
1927,2019-04-05,14:31:58,8002,58,1,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
1928,2019-04-05,13:49:05,8225,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
1935,2019-04-05,19:47:40,8251,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
1935,2019-04-05,19:47:40,8251,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular
1937,2019-04-05,18:05:22,8198,47,2,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg
1941,2019-04-05,14:00:24,8426,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
1957,2019-04-05,11:33:57,8471,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
1960,2019-04-05,08:34:46,8105,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
1967,2019-04-05,08:24:13,8351,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
1969,2019-04-05,19:19:54,8109,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
1982,2019-04-05,12:45:31,8094,87,2,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Regular
1982,2019-04-05,12:45:31,8094,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular
1986,2019-04-05,14:21:24,8155,33,1,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg
1989,2019-04-05,14:47:04,8255,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg
1994,2019-04-05,12:24:39,8166,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
1995,2019-04-05,17:00:34,8350,57,2,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
1999,2019-04-05,09:17:53,8026,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
2000,2019-04-05,09:44:03,8174,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg
2001,2019-04-05,08:55:11,8244,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
2011,2019-04-05,18:04:15,8125,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
2012,2019-04-05,14:02:02,8129,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg
2024,2019-04-05,08:29:08,8192,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg
2025,2019-04-05,08:28:19,8456,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
2028,2019-04-05,14:01:39,8085,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg
2033,2019-04-05,18:41:18,8006,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
2036,2019-04-05,17:06:25,8121,38,1,3.75,Coffee,Barista Espresso,Latte,Regular
2039,2019-04-05,13:38:46,8420,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
2047,2019-04-05,14:50:37,8125,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg
2052,2019-04-05,12:25:09,8318,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
2097,2019-04-05,18:05:43,8420,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
2112,2019-04-05,08:36:36,8405,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
2118,2019-04-05,11:02:36,8320,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
2119,2019-04-05,09:30:53,8240,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
2122,2019-04-05,14:12:17,8249,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
2124,2019-04-05,14:37:00,8101,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
2126,2019-04-05,14:05:24,8173,38,1,3.75,Coffee,Barista Espresso,Latte,Regular
2136,2019-04-05,16:30:13,8430,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
2137,2019-04-05,10:26:46,8311,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
2140,2019-04-05,18:41:47,8290,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg
2144,2019-04-05,18:22:59,8139,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg
2144,2019-04-05,18:22:59,8139,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular
2147,2019-04-05,08:22:54,8007,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
2151,2019-04-05,10:58:12,8244,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
2160,2019-04-05,10:11:19,8327,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
2163,2019-04-05,13:04:21,8313,87,2,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Regular
2164,2019-04-05,17:51:24,8014,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
2170,2019-04-05,16:57:49,8385,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg
2172,2019-04-05,11:24:28,8269,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg
2177,2019-04-05,13:53:06,8201,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg
2182,2019-04-05,17:40:26,8392,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
2188,2019-04-05,11:49:55,8404,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
2192,2019-04-05,11:32:49,8092,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
2200,2019-04-05,17:23:46,8300,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg
2202,2019-04-05,12:53:45,8429,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg
2204,2019-04-05,12:28:08,8384,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg
2206,2019-04-05,14:42:50,8044,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
2212,2019-04-05,09:10:17,8184,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg
2213,2019-04-05,12:56:15,8280,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
2218,2019-04-05,17:29:30,8296,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
2230,2019-04-05,15:05:10,8066,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
2233,2019-04-05,17:47:03,8122,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
2241,2019-04-05,11:32:37,8148,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
2253,2019-04-05,14:43:44,8396,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular
2260,2019-04-05,10:02:01,8069,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
2270,2019-04-05,18:35:31,8169,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
2271,2019-04-05,09:29:15,8138,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
2272,2019-04-05,08:59:33,8271,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
2306,2019-04-05,15:07:20,8151,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm
2325,2019-04-05,08:27:45,8173,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
2328,2019-04-05,09:56:05,8036,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
2330,2019-04-05,16:41:09,8101,48,2,2.5,Tea,Brewed Black tea,English Breakfast,Rg
2335,2019-04-05,14:32:23,8363,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
2347,2019-04-05,19:44:56,8081,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
2347,2019-04-05,19:44:56,8081,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular
2365,2019-04-05,10:27:21,8458,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
2366,2019-04-05,13:00:31,8010,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
2370,2019-04-05,18:54:06,8208,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
2377,2019-04-05,19:44:11,8188,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
2380,2019-04-05,17:16:29,8225,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
2388,2019-04-05,18:16:34,8206,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg
